id,signInfo,lon,lat
758,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98325861,40.7662639
759,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.98319691,40.76592058
760,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98322374,40.76599778
761,NO STANDING 4PM-MIDNIGHT EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.98344368,40.76584339
762,1 HR MUNI-METER PARKING 9AM-7PM EXCEPT SUNDAY,-73.98353219,40.76587995
763,"	NO STANDING ANYTIME TAXI STAND W/SINGLE ARROW",-73.98362875,40.76574791
764,NO STANDING 4PM-MIDNIGHT EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.98357242,40.76566462
765,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW",-73.98361266,40.76561586
766,"	NO STANDING ANYTIME TAXI STAND W/SINGLE ARROW",-73.98381382,40.76548991
767,NO STANDING 7-10AM 4-7PM MON THRU FRI,-73.98382187,40.76541475
768,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN,-73.98377359,40.76616233
769,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MONDAY-FRIDAY 8AM-6PM,-73.98376822,40.7662253
770,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MONDAY-FRIDAY 8AM-6PM,-73.98394525,40.76629031
771,NO PARKING 8AM-6PM MON THRU FRI (SINGLE ARROW),-73.98423493,40.76635125
772,NO PARKING MONDAY-FRIDAY 8AM-6PM,-73.98432344,40.76645079
773,NO PARKING 8AM-6PM MON THRU FRI,-73.98472309,40.7665544
774,NO PARKING MONDAY-FRIDAY 8AM-6PM,-73.98479819,40.76664581
775,NO STANDING 7AM-7PM MON THRU FRI EXCEPT AUTHORIZED VEHICLES (SINGLE ARROW),-73.98525685,40.76679207
776,NO PARKING 8AM-6PM MON THRU FRI,-73.98509055,40.76672097
777,NO PARKING 8AM-6PM MON THRU FRI,-73.98555994,40.76692615
778,NO PARKING MONDAY-FRIDAY 8AM-6PM,-73.98548484,40.76696475
779,TRUCK FARMERS MARKET ONLY MAY 1 - DEC 31 WEDNESDAY SATURDAY 6AM-6PM,-73.98586571,40.7671232
780,NO PARKING 8AM-6PM MON THRU FRI,-73.98593813,40.76708054
781,TRUCK FARMERS MARKET ONLY MAY 1 - DEC 31 WEDNESDAY SATURDAY 6AM-6PM,-73.9857021,40.76705007
782,BUS TOUR BUS LAYOVER ONLY NO ENGINE IDLING MAX FINE $2000,-73.98380578,40.76537006
783,NO STANDING 4PM-MIDNIGHT EXCEPT SUNDAY 3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.9838621,40.76528677
784,NO STOPPING ANYTIME,-73.98406595,40.76513237
785,3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 8AM-6PM,-73.98418933,40.76496579
786,NO STANDING 4PM-MIDNIGHT EXCEPT SUNDAY 3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.9841035,40.76492922
787,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98418128,40.76471998
788,NO STANDING 4PM-MIDNIGHT EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.98429394,40.76468341
789,3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 8AM-6PM,-73.98448437,40.76456965
790,TAXI TAXI/FHV RELIEF STAND 1 HOUR LIMIT,-73.98459971,40.76441322
791,"	NO STANDING W/ SINGLE ARROW BUS & HANDICAP (SYMBOLS) HARD HAT TEMPORARY CONSTRUCTION REGULATION",-73.98451388,40.7643665
792,NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) MONDAY THURSDAY 1AM-4AM,-73.98481965,40.76410646
793,NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) MONDAY THURSDAY 1AM-4AM,-73.98486257,40.76417554
794,"	NO STANDING ANYTIME",-73.98473918,40.76407599
795,NO STANDING ANYTIME W/ SINGLE ARROW,-73.98501277,40.76385862
796,"	NO STOPPING ANYTIME",-73.98491889,40.76397238
797,NO STANDING ANYTIME,-73.98506641,40.76377939
798,"	NO STANDING ANYTIME W/SINGLE ARROW HARD HAT TEMPORARY CONSTRUCTION REGULATION",-73.98483843,40.76391956
799,"	NO STANDING ANYTIME HARD HAT TEMPORARY CONSTRUCTION REGULATION",-73.98498327,40.76371641
800,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98516834,40.7635092
801,NO STANDING 4PM-MIDNIGHT EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.9854151,40.76313539
802,NO STANDING 4PM-MIDNIGHT EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.98525953,40.76336089
803,NO STANDING HOTEL LOADING ZONE,-73.98542583,40.76327354
804,NO STANDING 4PM-MIDNIGHT EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.98587912,40.76248936
805,NO STANDING 4PM-MIDNIGHT EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.98573428,40.76270064
806,"	NO STOPPING ANYTIME",-73.98584425,40.76271486
807,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-7PM EXCEPT SUNDAY (SINGLE ARROW),-73.98590326,40.76264579
808,NO STANDING ANYTIME,-73.9860937,40.762209
809,1 HOUR METERED PARKING 9AM-7PM EXCEPT SUNDAY,-73.98618758,40.76223135
810,1 HOUR METERED PARKING 9AM-7PM EXCEPT SUNDAY,-73.98634046,40.76203022
811,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW,-73.98620635,40.76205663
812,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING,-73.98628414,40.76194083
813,1 HOUR METERED PARKING 9AM-7PM EXCEPT SUNDAY,-73.98650944,40.76179862
814,NO PARKING (SANITATION BROOM SYMBOL) (MOON/STARS SYMBOLS) TUESDAY FRIDAY MIDNIGHT-3AM,-73.98667574,40.76166251
815,NO STANDING 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.98655504,40.76156702
816,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-MIDNIGHT EXCEPT SUNDAY,-73.98685545,40.76133135
817,"	NO STOPPING ANYTIME",-73.98674816,40.76147357
818,"	NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW",-73.98667574,40.76141059
819,NO STANDING 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.98671597,40.76134558
820,NO STOPPING ANYTIME,-73.98160905,40.76744416
821,NO STOPPING ANYTIME,-73.98161173,40.76734665
822,NO STOPPING ANYTIME,-73.98154199,40.76707241
823,NO STOPPING ANYTIME,-73.98165733,40.76716383
824,NO STOPPING ANYTIME,-73.98163855,40.76723696
825,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 8AM-7PM EXCEPT SUNDAY,-73.98171365,40.76711304
826,"	- -",-73.98177266,40.7670521
827,"	- -",-73.98179412,40.76689771
828,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.98182631,40.76668035
829,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.98183972,40.76659096
830,"	NO ENGINE IDLING NO ENGINE IDLING MAX FINE",-73.98185313,40.76650971
831,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 8AM-7PM EXCEPT SUNDAY,-73.98171097,40.7668002
832,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 8AM-7PM EXCEPT SUNDAY,-73.98174852,40.76652393
833,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.98192555,40.76601403
834,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.98197919,40.76571541
835,"	NO STOPPING ANYTIME",-73.98189873,40.76570728
836,1 HMP 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98184776,40.76600794
837,NO STOPPING ANYTIME,-73.98187459,40.76582917
838,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.98209184,40.76526442
839,1 HMP 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98200065,40.76527864
840,1 HMP 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98210257,40.76493126
841,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.98218572,40.764915
842,NO STANDING ANYTIME,-73.98229837,40.76461028
843,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.98237616,40.76439088
844,NO STOPPING ANYTIME,-73.98223132,40.76454121
845,"	NO STOPPING ANYTIME",-73.98234397,40.76420398
846,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.98266315,40.76374282
847,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.98259073,40.76387487
848,1 HMP 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98258001,40.76370829
849,NO PARKING ANYTIME,-73.98272485,40.7636128
850,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.98281336,40.76344622
851,1 HMP 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98271948,40.76345434
852,NO STANDING ANYTIME,-73.98289919,40.76342184
853,NO STOPPING ANYTIME,-73.98293674,40.7630521
854,"	NO STANDING ANYTIME",-73.98302257,40.76311508
855,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98314059,40.76275956
856,NO STOPPING ANYTIME,-73.98306817,40.76285707
857,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.98316473,40.76285301
858,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.9833203,40.76260313
859,1 HMP 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98323447,40.76256859
860,"	NO PARKING ANYTIME",-73.98361802,40.7621379
861,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-10PM EXCEPT SUNDAY,-73.98375481,40.7621379
862,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.98356169,40.76223135
863,1 HMP 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98344636,40.76224354
864,NO STANDING ANYTIME,-73.98367703,40.76189614
865,"	NO STANDING ANYTIME",-73.983787,40.76190223
866,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING,-73.98399621,40.76157515
867,NO STOPPING ANYTIME,-73.98389161,40.7615853
868,"	NO STOPPING ANYTIME",-73.98380578,40.7617072
869,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98397475,40.76142684
870,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.9842537,40.76117898
871,NO STANDING ANYTIME W/ SINGLE ARROW,-73.98417324,40.76130494
872,1 HMP 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98414373,40.76115054
873,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 3AM-6AM,-73.98436636,40.76098395
874,1 HMP 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98429394,40.76092707
875,"	NO STOPPING ANYTIME",-73.9845863,40.76043135
876,"	NO STANDING HOTEL LOADING ZONE",-73.98464531,40.76050855
877,NO STANDING ANYTIME W/ SINGLE ARROW,-73.98457021,40.76067108
878,"	NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW",-73.98473918,40.76033586
879,NO STANDING 7AM-10AM EXCEPT SUNDAY 3 HMP COMMERCIAL VEHICLES ONLY 10AM-7PM EXCEPT SUNDAY,-73.97931844,40.76661737
880,NO STANDING 7AM-10AM EXCEPT SUNDAY,-73.97919238,40.76660721
881,NO STANDING 7AM-10AM EXCEPT SUNDAY,-73.97934526,40.76638782
882,NO STANDING 7AM-10AM EXCEPT SUNDAY 3 HMP COMMERCIAL VEHICLES ONLY 10AM-7PM EXCEPT SUNDAY,-73.97947133,40.7663736
883,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.97943914,40.76619686
884,NO STANDING ANYTIME,-73.97953302,40.76619483
885,NO STANDING ANYTIME,-73.97949278,40.76619077
886,3 HMP COMMERCIAL VEHICLES ONLY 8AM-7PM EXCEPT SUNDAY,-73.97926748,40.76613186
887,NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.97928357,40.76606075
888,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-7PM EXCEPT SUNDAY,-73.97975028,40.76632281
889,NO STANDING EXCEPT COMMERCIAL VEHICLES METERED PARKING 3 HR LIMIT 7AM-7PM EXCEPT SUNDAY W/ SINGLE ARROW,-73.97982538,40.76627406
890,"	NO STANDING ANYTIME HARD HAT TEMPORARY CONSTRUCTION REGULATION",-73.97977978,40.76594496
891,NO STANDING 7AM-10AM EXCEPT SUNDAY,-73.9795813,40.76601403
892,TAXI HAILING TAXI STAND,-73.97978783,40.76574791
893,"	NO STANDING ANYTIME HARD HAT TEMPORARY CONSTRUCTION REGULATION",-73.97992462,40.76573775
894,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98007482,40.76537209
895,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING,-73.98032695,40.76522176
896,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98022234,40.76516488
897,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING",-73.98047447,40.76499626
898,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98038059,40.76494548
899,NO STANDING ANYTIME TAXI STAND,-73.9805308,40.76475858
900,"	NO STANDING ANYTIME TAXI STAND",-73.98065954,40.76457168
901,NO STANDING 1AM-3AM EXCEPT SUNDAY W/SINGLE ARROW,-73.98071587,40.76464685
902,"	NO STANDING HOTEL LOADING ZONE",-73.98076415,40.76441932
903,"	NO STANDING ANYTIME TAXI STAND W/SINGLE ARROW",-73.98069978,40.76450058
904,NO STANDING HOTEL LOADING ZONE (SINGLE ARROW),-73.98088753,40.76426695
905,NO STANDING HOTEL LOADING ZONE (SINGLE ARROW),-73.98098946,40.76429133
906,NO STANDING MONDAY-FRIDAY 7AM-10AM 4PM-6PM,-73.98115307,40.76405568
907,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING",-73.98125499,40.76390941
908,3 HMP COMMERCIAL VEHICLES ONLY 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.9811343,40.76389519
909,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING,-73.98141593,40.7636961
910,3 HMP COMMERCIAL VEHICLES ONLY 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98133546,40.76366562
911,N/S M-F 7AM-10AM 4PM-6PM 3 HMP COMMERCIAL VEHICLES ONLY M-F 10AM-4PM 6 HMP M-F 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.98170561,40.76331214
912,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98157418,40.76331417
913,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING,-73.98186117,40.76308664
914,TAXI HAILING TAXI STAND,-73.98168147,40.76314961
915,"	NO STANDING HOTEL LOADING ZONE (SINGLE ARROW)",-73.9822796,40.7623634
916,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING,-73.98234665,40.76243654
917,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING",-73.98221254,40.76260719
918,"	NO STANDING HOTEL LOADING ZONE",-73.98210526,40.76256046
919,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING",-73.98209721,40.76275956
920,"	TAXI TAXI STAND NO STANDING ANYTIME EXCEPT TAXIS W/ SINGLE ARROW",-73.98194432,40.76281441
921,"	NO STANDING HOTEL LOADING ZONE",-73.98272485,40.76191036
922,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98247808,40.76206679
923,TAXI HAILING TAXI STAND,-73.98258001,40.76210336
924,NO STANDING HOTEL LOADING ZONE,-73.98265779,40.76199975
925,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MONDAY-FRIDAY 8AM-7PM,-73.97641093,40.76549194
926,NO STANDING MONDAY-FRIDAY 4PM-7PM 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MONDAY-FRIDAY 7AM-4PM,-73.97631168,40.76547366
927,NO STANDING MONDAY-FRIDAY 4PM-7PM 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MONDAY-FRIDAY 7AM-4PM,-73.97647798,40.76522582
928,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MONDAY-FRIDAY 8AM-7PM,-73.97658795,40.7652441
929,NO STANDING ANYTIME,-73.97685617,40.76468544
930,3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 8AM-7PM,-73.97692055,40.76477483
931,NO STANDING MONDAY-FRIDAY 4PM-7PM,-73.97680521,40.76477889
932,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW,-73.97690982,40.7646245
933,NO STANDING HOTEL LOADING ZONE,-73.97706807,40.76456152
934,RED ZONE TOW & FINE $100 MINIMUM,-73.97731483,40.76405161
935,NO STANDING MONDAY-FRIDAY 4PM-7PM,-73.97733629,40.76419991
936,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING,-73.97743553,40.76388097
937,NO STANDING ANYTIME W/ SINGLE ARROW,-73.97744626,40.76405364
938,NO STANDING ANYTIME W/ SINGLE ARROW,-73.97747844,40.76400692
939,NO STANDING MONDAY-FRIDAY 4PM-7PM,-73.97750795,40.76396223
940,NO STANDING MONDAY-FRIDAY 4PM-7PM,-73.97766083,40.76376517
941,NO STANDING ANYTIME,-73.977516,40.76359249
942,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MONDAY-FRIDAY 8AM-7PM W/ SINGLE ARROW,-73.97777617,40.76359655
943,NO STANDING ANYTIME,-73.97768497,40.76355592
944,NO STANDING ANYTIME,-73.97763669,40.7635803
945,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW",-73.97789419,40.76327963
946,TAXI TAXI/FHV RELIEF STAND 1 HOUR LIMIT,-73.97799075,40.76329995
947,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MONDAY-FRIDAY 8AM-7PM,-73.97790223,40.76340762
948,PRESS NYP LICENSE PLATES ONLY,-73.97821873,40.76298099
949,NO STANDING ANYTIME W/ SINGLE ARROW,-73.97795588,40.76291395
950,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW",-73.97811413,40.76294443
951,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING,-73.97832602,40.76266407
952,PRESS NYP LICENSE PLATES ONLY,-73.9784494,40.76266407
953,NO STANDING ANYTIME,-73.97859156,40.7623248
954,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW,-73.9787659,40.76207898
955,NO STANDING HOTEL LOADING ZONE,-73.97886783,40.76208914
956,NO STANDING HOTEL LOADING ZONE,-73.97875249,40.76224151
957,NO STANDING MONDAY-FRIDAY 4PM-7PM 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MONDAY-FRIDAY 7AM-4PM,-73.97906363,40.76167673
958,TAXI HAILING TAXI STAND,-73.97912532,40.76173971
959,NO STANDING ANYTIME,-73.9788115,40.76170923
960,"	PRESS NYP LICENSE PLATES ONLY",-73.97940695,40.76134558
961,NO STANDING MONDAY-FRIDAY 4PM-7PM 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MONDAY-FRIDAY 7AM-4PM,-73.97935331,40.76127853
962,NO STANDING ANYTIME W/ SINGLE ARROW,-73.9793238,40.76108756
963,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97941232,40.76112819
964,NO STANDING 4PM-7PM MON THRU FRI,-73.97951156,40.76105912
965,PRESS NYP LICENSE PLATES ONLY,-73.97959203,40.76109975
966,NO PARKING (SANITATION BROOM SYMBOL) (MOON/STARS SYMBOLS) TUESDAY FRIDAY MIDNIGHT-3AM,-73.98882955,40.76257265
967,NO STANDING ANYTIME,-73.98913532,40.76269658
968,NIGHT REGULATION (MOON & STARS SYMBOLS) NO PARKING (SANITATION BROOM SYMBOL) MIDNIGHT TO 3AM MON & THURS,-73.98913532,40.76276565
969,NIGHT REGULATION (MOON & STARS SYMBOLS) NO PARKING (SANITATION BROOM SYMBOL) MIDNIGHT TO 3AM MON & THURS,-73.9887625,40.76261328
970,NO PARKING (SANITATION BROOM SYMBOL) (MOON/STARS SYMBOLS) TUESDAY FRIDAY MIDNIGHT-3AM,-73.98840576,40.76237559
971,NIGHT REGULATION (MOON & STARS SYMBOLS) NO PARKING (SANITATION BROOM SYMBOL) MIDNIGHT TO 3AM MON & THURS,-73.98842186,40.76246904
972,"	NO STANDING ANYTIME W/ SINGLE ARROW",-73.98818314,40.76236746
973,"	NO STANDING ANYTIME",-73.98795784,40.76227807
974,NO PARKING (SANITATION BROOM SYMBOL) (MOON/STARS SYMBOLS) TUESDAY FRIDAY MIDNIGHT-3AM,-73.98793638,40.76218665
975,":	NO PARKING (SANITATION BROOM SYMBOL) (MOON/STARS SYMBOLS) TUESDAY FRIDAY MIDNIGHT-3AM",-73.98763329,40.76207289
976,NIGHT REGULATION (MOON & STARS SYMBOLS) NO PARKING (SANITATION BROOM SYMBOL) MIDNIGHT TO 3AM MON & THURS W/ SINGLE ARROW,-73.98751795,40.76209117
977,NO PARKING (SANITATION BROOM SYMBOL) (MOON/STARS SYMBOLS) TUESDAY FRIDAY MIDNIGHT-3AM,-73.98746163,40.76198756
978,NIGHT REGULATION (MOON & STARS SYMBOLS) NO PARKING (SANITATION BROOM SYMBOL) MIDNIGHT TO 3AM MON & THURS,-73.98734629,40.76202413
979,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW,-73.98696274,40.76185347
980,NO PARKING (SANITATION BROOM SYMBOL) (MOON/STARS SYMBOLS) TUESDAY FRIDAY MIDNIGHT-3AM,-73.98704588,40.76181487
981,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-10PM EXCEPT SUNDAY,-73.98618221,40.76144309
982,NO STANDING 7AM-MIDNIGHT INCLUDING SUNDAY,-73.98627341,40.76158327
983,NO STANDING 7AM-MIDNIGHT INCLUDING SUNDAY,-73.98590326,40.76141059
984,NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW,-73.98582816,40.76130088
985,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-10PM EXCEPT SUNDAY,-73.98573965,40.76126838
986,NO STANDING 7AM-MIDNIGHT INCLUDING SUNDAY W/ SINGLE ARROW,-73.98560017,40.76128869
987,NO STANDING ANYTIME W/ SINGLE ARROW,-73.98562163,40.76121962
988,NO STANDING ANYTIME (SINGLE ARROW),-73.98542851,40.76120946
989,"	NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW",-73.98529977,40.76108553
990,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-10PM EXCEPT SUNDAY,-73.9851737,40.76103677
991,TAXI TAXI STAND NO STANDING ANYTIME EXCEPT TAXIS W/ SINGLE ARROW,-73.98507714,40.76099817
992,"	NO STANDING ANYTIME (SINGLE ARROW)",-73.98516566,40.76110382
